Site Name,Site Status,Site Address1,Site Address2,Site City,Site State,Site Zip,Site Phone,"Meal Types Served:
Leedey School(N209),Open,505 E 6TH ST.,,LEEDEY,OK,73654,580-243-8001,L,5/22/2017,8/3/2017
Beyond the Pages(N210),Open,223 S MAIN,,MOORELAND,OK,73852,580-994-6006,L,5/15/2017,8/16/2017
Northeast District Center(N212),Open,3401 NE 16TH ST,,OKLAHOMA CITY,OK,73111,405-424-0315,L,6/12/2017,7/26/2017
Camp Oaks(N215),Open,8100 NW 23RD ST,,OKLAHOMA,OK,73127,405-789-0231,L,6/5/2017,7/27/2017
Camp Sunset(N217),Open,310 W. 9TH ST,,OKLAHOMA,OK,73034,405-290-5088,,6/5/2017,7/27/2017
Neighborhood Services Organization WIC Clinic(N218),Open,3530 N MACARTHUR BLVD,,OKLAHOMA CITY,OK,73122,405-942-2008,B L,6/5/2017,7/28/2017
OCCHD Shepherd Mall WIC Clinic(N219),Closed Enrolled,"2401 NW 23RD STREET, SUITE 2G",,OKLAHOMA CITY,OK,73107,405-425-4494,L,6/5/2017,7/28/2017
OCCHD Fair Park WIC Clinic(N220),Open,"210 QUADRUM DRIVE, SUITE A",,OKLAHOMA CITY,OK,73108,405-605-4942,L,6/5/2017,7/28/2017
Camp Village- Village United Methodist Church(N223),Open,2501 W. BRITTON RD,,OKLAHOMA CITY,OK,73120,405-420-1140,L,6/5/2017,7/28/2017
Community Advance at Northwest Baptist Church(N224),Open,3030 NW 23RD ST,,OKLAHOMA CITY,OK,73107,405-942-5557,L,6/12/2017,7/21/2017
Summer Kids Cafe(N227),Open,106 DATE,,OKEMAH,OK,74859,918-399-1479,B L,6/5/2017,7/17/2017
One True Light-Douglass Park(N231),Open,702 S 2ND PL,,DUNCAN,OK,73533,580-467-8133,S,6/5/2017,7/27/2017
Medford City Park(N234),Open,400 W CHEROKEE,,MEDFORD,OK,73759,580-395-2823,L,7/5/2017,7/28/2017
Chickasaw Nation WIC(N236),Open,"1206 HWY 81, SUITE 6",,DUNCAN,OK,73533,580-470-8143,L,6/5/2017,8/5/2017
Chickasaw Nation Nutrition Center(N237),Open,1302 W. MAIN,,DUNCAN,OK,73533,580-470-2150,L,6/5/2017,8/4/2017
Metropolitan School of Dance (N238),Open,414 NW 7TH ST,,OKLAHOMA CITY,OK,73102,405-204-4295,B L,6/5/2017,7/21/2017
The Very Hungry Reader(N239),Open,1515 W MAIN ST,,DURANT,OK,74701,580-924-3486,L,6/6/2017,7/27/2017
Camp All-Star at D-Bats Sports Complex(N241),Open,801 NW 122ND ST,,OKLAHOMA CITY,OK,73114,405-694-4448,L,6/5/2017,7/28/2017
Options Child Development Center(N242),Open,1510 N KLEIN AVE,,OKLAHOMA CITY,OK,73106,405-601-4004,B L,6/5/2017,7/28/2017
John Rex YMCA Out-of-School Program(N243),Open,500 W. SHERIDAN AVE.,,OKLAHOMA CITY,OK,73102,405-297-7705,L,6/5/2017,7/28/2017
Trinity Presbyterian Church(N244),Open,2301 NE 23,,OKLAHOMA CITY,OK,73111,405-427-2878,L,6/7/2017,7/26/2017
Yukon Community Connection(N245),Open,601 MAPLE,,YUKON,OK,73099,405-354-5808,L,6/5/2017,7/28/2017
Positive Changes Oklahoma City(N246),Closed Enrolled,744 S.E. 25TH STREET,,OKLAHOMA CITY,OK,73129,405-636-1463,B L,6/5/2017,7/28/2017
Positive Changes of Bethany (N247),Closed Enrolled,7908 NW 23RD ST,,BETHANY,OK,73008,405-440-1006,L,6/5/2017,7/28/2017
Positive Changes of Edmond(N248),Closed Enrolled,15500 JEFFERSONS GARDEN CT.,,EDMOND,OK,73013,405-330-8200,L,6/5/2017,7/28/2017
Macklanburg Recreation Center(N249),Open,2234 NW 117TH ST,,OKLAHOMA CITY,OK,73120,405-297-1428,L,6/5/2017,7/28/2017
Ralph Ellison Library(N251),Open,2000 NE 23RD ST,,OKLAHOMA CITY,OK,73111,405-424-1437,L,6/5/2017,7/28/2017
Anadarko Community Library(N252),Open,215 W BROADWAY,,ANADARKO,OK,73005,405-247-7351,L,5/19/2017,8/3/2017
Unity Lawton(N253),Open,1502 SW I AVE.,,LAWTON,OK,73501,817-691-8122,B L,6/5/2017,7/28/2017
Pleasantview Summer Meal Program(N254),Open,202 LARRY LANE,,PAULS VALLEY,OK,73075,405-207-9474,L,5/30/2017,8/11/2017
Temple B'nai Israel(N255),Open,4901 N PENNSYLVANIA AVE,,OKLAHOMA CITY,OK,73112,405-848-0965,S,6/5/2017,7/28/2017
HELP Inc. FRC(N256),Open,609 W E AVE,,ELK CITY,OK,73644,580-243-0770,L,6/5/2017,7/28/2017
Elk City Middle School(N257),Open,302 N BOONE,,ELK CITY,OK,73644,580-243-0770,L,6/5/2017,6/29/2017
First Presbyterian Church (N258),Open,217 N WASHINGTON,,ELK CITY,OK,73644,580-243-0550,L,7/6/2017,7/27/2017
E-Life Cafe(N260),Open,211 LEGION DR,,MARLOW,OK,73055,580-560-9317,L,6/5/2017,7/28/2017
Goldbug Gulp and Gallop(N261),Open,701 BARNES,,ALVA,OK,73717,580-430-5450,L,5/31/2017,6/22/2017
Southwestern Youth Services 2(N264),Open,400 N PARK AVE,,ALTUS,OK,73521,580-482-2809,L,6/5/2017,7/27/2017
Santa Fe Family Life Center(N265),Open,6300 N SANTA FE AVE,,OKLAHOMA CITY,OK,73118,405-840-1817,L,6/12/2017,6/16/2017
City Center(N266),Open,5731 NW 41ST,,WARR ACRES,OK,73122,405-921-8294,,6/5/2017,7/28/2017
Chosen Generation(N267),Open,281864 E1790 ROAD  (REFINARY ROAD),,DUNCAN,OK,73529,580-736-8317,L,6/5/2017,7/27/2017
Wynnewood Central Elementary(N268),Open,301 E CHICHASAW,,WYNNEWOOD,OK,73098,405-665-4371,B L,5/22/2017,6/15/2017
Kids' HQ(N269),Open,9225 SE 15TH ST,,MIDWEST CITY,OK,73130,405-206-7636,L,6/5/2017,7/27/2017
Ardmore FRC Summer Meal Program(N270),Open,801 HAILEY STREET SW,,ARDMORE,OK,73401,580-798-2293,B L,6/1/2017,8/16/2017
Shawnee FRC - Community Market of Pottawatomie County(N271),Open,120 S CENTER ST,,SHAWNEE,OK,74801,405-788-4957,L,5/30/2017,8/4/2017
Ponca City FRC(N272),Open,112 S 1ST ST,,PONCA CITY,OK,74601,580-761-2181,L,7/6/2017,7/28/2017
Oklahoma City Indian Clinic(N273),Open,5208 W. RENO,,OKLAHOMA CITY,OK,73127,405-948-4900,L,6/13/2017,7/27/2017
Ponca City YMCA Day Camp(N274),Open,1604 W GRAND AVE,,PONCA CITY,OK,74601,580-765-5417,,6/22/2017,8/4/2017
Durant FRC(N275),Open,724 W. MAIN ST,,DURANT,OK,74701,580-775-3988,B L,5/23/2017,8/16/2017
Shawnee YMCA(N276),Open,700 W. SARATOGA,,SHAWNEE,OK,74804,405-273-4386,L,5/22/2017,8/11/2017
Melrose Community Center(N28),Open,7800 MELROSE LANE,,OKLAHOMA CITY,OK,73127,405-297-1431,L,6/5/2017,7/28/2017
Minnis Community Center(N29),Open,12520 NORTHEAST 36TH ST.,,SPENCER,OK,73084,405-297-1432,L,6/5/2017,7/28/2017
Pilot Community Center(N31),Open,1435 NW 2ND ST,,OKLAHOMA CITY,OK,73106,405-297-1438,L,6/5/2017,7/28/2017
Pitts Community Center(N32),Open,1920 NE KATE AVE.,,OKLAHOMA CITY,OK,73111,405-297-1440,L,6/5/2017,7/28/2017
Sellers Community Center(N33),Open,8301 S VILLA,,OKLAHOMA CITY,OK,73159,405-297-1445,L,6/5/2017,7/28/2017
Southern Oaks Community Center(N34),Open,400 SW 66TH ST,,OKLAHOMA CITY,OK,73139,405-297-1449,L,6/5/2017,7/28/2017
Urban League of Greater OKC(N41),Open,3900 N MARTIN LUTHER KING,,OKLAHOMA CITY,OK,73111,405-424-5243,B L,6/5/2017,7/28/2017
Schilling Community Center(N48),Open,539 SE 25TH ST.,,OKLAHOMA CITY,OK,73116,405-297-1442,L,6/5/2017,7/28/2017
Douglass Community Center(N52),Open,900 N. FREDERICK DOUGLASS,,OKLAHOMA CITY,OK,73102,405-535-2786,L,6/5/2017,7/28/2017
The Urban Mission(N56),Open,3737 N PORTLAND AVE,,OKLAHOMA CITY,OK,73112,405-202-2378,B L,6/5/2017,7/27/2017
Downtown YMCA(N74),Open,1 NW 4TH ST,,OKLAHOMA CITY,OK,73102,405-297-7705,L,6/5/2017,7/28/2017
North Side YMCA(N75),Open,10000 N PENNSYLVANIA,,OKLAHOMA CITY,OK,73120,405-613-4393,L,6/5/2017,7/28/2017
Midwest City YMCA(N78),Open,2817 N WOODCREST DR,,MIDWEST CITY,OK,73110,405-733-9622,L,6/5/2017,7/27/2017
Rockwell YMCA(N79),Open,8300 GLADE AVE,,OKLAHOMA CITY,OK,73132,405-621-5858,L,6/5/2017,7/28/2017
Bethany YMCA(N80),Open,3400 N MUELLER,,BETHANY,OK,73008,405-789-0231,L,6/5/2017,7/28/2017
Prospect Baptist Church(N82),Open,2809 N MISSOURI AVE,,OKLAHOMA CITY,OK,73111,405-921-6606,L,6/5/2017,7/28/2017
Neighborhoods in Action(N83),Open,1124 N DOUGLAS,,MIDWEST CITY,OK,73130,405-736-1973,B L,6/19/2017,7/21/2017
BEGGS ES(105),Open,1300 CAMPUS DRIVE,,BEGGS,OK,74421,918-267-3643,B L,5/22/2017,6/22/2017
Okmulgee Elementary School(N03),Open,1614 EAST 9TH STREET,,OKMULGEE,OK,74447,918-756-2826,L,6/6/2017,7/28/2017
MCCORD PUBLIC SCHOOL(105),Open,977 S MCCORD RD,,PONCA CITY,OK,74604,580-765-8806,L,5/22/2017,6/30/2017
PAWHUSKA ES(115),Open,1700 LYNN AVE.,,PAWHUSKA,OK,74056,918-287-1265,L,6/5/2017,6/30/2017
HORACE MANN ES(105),Open,200 S. PETTIT,,HOMINY,OK,74035,918-885-6513,B L,5/17/2017,6/9/2017
WOODLAND HS(705),Open,100 NORTH SIXTH ST.,,FAIRFAX,OK,74637,918-642-3295,B L,6/5/2017,6/29/2017
Learninbg Center(N01),Closed Enrolled,10135 SOUTH BLUEJACKET RD.,,WYANDOTTE,OK,74370,918-666-5220,B L,5/22/2017,8/4/2017
NEO A&M College(N02),Open,200 I ST. N. E.,,MIAMI,OK,74354,918-540-6387,B L,5/27/2017,7/27/2017
Miami Boys and Girls Club(N3),Open,863 D ST SE,,MIAMI,OK,74354,918-540-6386,B L,6/5/2017,7/27/2017
CLEVELAND INTERMEDIATE ES(115),Open,705 NORTH SWAN DRIVE,,CLEVELAND,OK,74020,918-358-2210,B L,5/15/2017,6/28/2017
WILL ROGERS ES(130),Open,1211 N WASHINGTON,,STILLWATER,OK,74075,405-533-6385,B L,5/30/2017,8/4/2017
STILLWATER HS(705),Open,1224 N HUSBAND,,STILLWATER,OK,74075,405-533-6455,B L,6/5/2017,7/25/2017
Lincoln Academy(N02),Open,215 E 12TH,,STILLWATER,OK,74074,405-533-6445,L,5/30/2017,6/22/2017
Southern Woods Park(N03),Open,700 S 12TH AVENUE,,STILLWATER,OK,74074,405-533-6395,L,5/30/2017,7/28/2017
Boomer Lake Park(N4),Open,3067 N. WASHINGTON,,STILLWATER,OK,74075,405-533-6445,L,5/30/2017,7/28/2017
Whispering Hills(N5),Open,3102 S MAIN,,STILLWATER,OK,74074,405-533-6445,L,6/27/2017,7/28/2017
CUSHING MS(505),Open,521 SOUTH HARMONY ROAD,,CUSHING,OK,74023,918-225-5236,B L,5/30/2017,6/23/2017
Oklahoma State University(N01),Residential Camp,305 S MONROE ST,,STILLWATER,OK,74074,405-744-4575,B L S,6/5/2017,8/3/2017
HARTSHORNE ES(105),Open,821 ARAPAHOE,,HARTSHORNE,OK,74547,918-297-7120,B L,5/22/2017,6/29/2017
KIOWA ES(105),Open,406 EAST 8TH STREET,,KIOWA,OK,74553,918-432-5822,B L,5/22/2017,6/29/2017
QUINTON HS(715),Open,210 N J ST,,QUINTON,OK,74561,918-469-3100,B L,5/22/2017,6/30/2017
SAVANNA ES(105),Open,9567 SOUTH U.S. HIGHWAY 69,,SAVANNA,OK,74565,918-548-3777,B L,5/22/2017,6/29/2017
PITTSBURG ES(105),Open,200 W. GRAND,,PITTSBURG,OK,74560,918-432-5062,B L,5/15/2017,6/1/2017
EMERSON ES(110),Open,301 E VAN BUREN,,MCALESTER,OK,74501,918-423-6465,B L,5/30/2017,6/30/2017
PARKER INTERMEDIATE CTR(150),Open,1310 N 6TH,,MCALESTER,OK,74501,918-423-7816,B L,6/5/2017,6/15/2017
MCALESTER HS(705),Open,1 BUFFALO DRIVE,,MCALESTER,OK,74502,918-423-7816,B L,6/5/2017,6/15/2017
Komar Park(N02),Open,501 SOUTH B STREET,,MCALESTER,OK,74501,918-423-7816,L,5/30/2017,7/20/2017
Boys & Girls Club(N03),Open,301 EAST CHADICK,,MCALESTER,OK,74501,918-423-7816,B L,5/30/2017,7/20/2017
Hutchison Park(N06),Open,310 EAST KREBS,,MCALESTER,OK,74501,918-423-7816,L,5/30/2017,7/20/2017
McAlester Public Library(N07),Open,401 NORTH 2ND STREET,,MCALESTER,OK,74501,918-423-7816,L,5/30/2017,7/20/2017
Chaddick Pool(N09),Open,485 SOUTH 3RD,,MCALESTER,OK,74501,918-424-1298,L,5/30/2017,7/20/2017
Main and Oklahoma Church(N11),Open,1700 SOUTH MAIN,,MCALESTER,OK,74501,918-423-7816,B L,5/30/2017,7/20/2017
B & Jefferson(N14),Open,224 WEST JEFFERSON,,MCALESTER,OK,74501,918-423-7816,L,5/30/2017,7/20/2017
Football Practice Facility(N15),Open,1310 N 6TH,,MCALESTER,OK,74501,918-774-5792,B L,6/1/2017,7/20/2017
Grand Avenue Community Center(N19),Open,918 EAST WASHINGTON,,MCALESTER,OK,74501,918-329-0709,B L,5/30/2017,7/20/2017
Jeff Lee Pool(N20),Open,311 EAST FILMORE,,MCALESTER,OK,74501,918-423-7816,L,5/30/2017,7/20/2017
Stipe Pool(N21),Open,801 NORTH 9TH,,MCALESTER,OK,74501,918-423-7816,L,5/30/2017,7/20/2017
ALLEN ES(105),Open,110 N RICHMOND AVE,,ALLEN,OK,74825,580-857-2417,B L,5/22/2017,6/29/2017
East Central University(N01),Residential Camp,1100 EAST 14TH STREET,,ADA,OK,74820,580-559-5856,B L S,5/31/2017,7/26/2017
Chickasaw Nation Tishomingo Boys & Girls Club(N01),Open,997 SOUTH BYRD,,TISHOMINGO,OK,73460,580-371-0153,B L,5/15/2017,8/4/2017
Sulphur Boys & Girls Club(N04),Open,1021 WEST 9TH STREET,,SULPHUR,OK,73086,580-618-6041,B L,5/15/2017,8/4/2017
Camp Survivor(N06),Closed Enrolled,HIGHWAY 77 AND SOONER ROAD,,DAVIS,OK,73030,580-369-2272,B L S,5/31/2017,6/3/2017
Stonewall First Baptist Church(N08),Open,328 S. HARRISON,,STONEWALL,OK,74871,580-265-4238,L,7/24/2017,7/28/2017
Family Life Center(N10),Open,292 SEABROOK ROAD,,ADA,OK,74820,580-310-9490,B L,6/23/2017,6/24/2017
Ada First Baptist Church(N100),Open,521 S. BROADWAY,,ADA,OK,74820,580-332-4124,S,6/26/2017,6/30/2017
Chickasaw Nation Cultural Center(N101),Open,867 COOPER MEMORIAL DRIVE,,SULPHUR,OK,73086,580-320-6603,L,6/24/2017,6/24/2017
Ardmore Broadlawn Park(N102),Open,1511 MOUNT WASHINGTON,,ARDMORE,OK,73401,580-226-8289,L,6/5/2017,8/4/2017
Ardmore High School(N103),Open,701 VETERENS BLVD,,ARDMORE,OK,73401,580-277-1167,B L,6/5/2017,7/21/2017
Cities In Schools(N104),Open,1906 HARRIS STREET NW,,ARDMORE,OK,73401,580-223-8762,L,7/5/2017,7/31/2017
Springer Community(N105),Open,551 MAIN STREET,,SPRINGER,OK,73458,580-653-2300,L,6/5/2017,8/4/2017
RAVIA COMMUNITY CENTER(N106),Open,102 SOUTH 2ND STREET,,RAVIA,OK,73455,580-371-6351,S,6/5/2017,8/4/2017
Methodist Church in Tishomingo(N107),Open,202 N. NESHOBA ST.,,TISHOMINGO,OK,73460,000-000-0000,S,6/5/2017,8/4/2017
Rosedale Baptist Church(N108),Open,37740 ARKANSAS AVE.,,ROSEDALE,OK,74831,405-469-4411,L,6/5/2017,8/4/2017
Sulphur Schools(N109),Open,1021 W 9TH,,SULPHUR,OK,73086,580-320-6603,L,6/5/2017,6/29/2017
Sulphur Splash Pad(N110),Open,WOODRUFF BLVD BETWEEN W.BROADWAY & W. WYNNEWOOD,,SULPHUR,OK,73086,580-436-7255,L,6/5/2017,8/4/2017
Tishomingo Elementary School(N111),Open,508 N. NESHOBA,,TISHOMINGO,OK,73460,000-000-0000,L,6/5/2017,8/4/2017
Ada Toksali SMART(N112),Open,231 SEABROOK ROAD,,ADA,OK,74820,580-559-0833,B L,6/5/2017,6/30/2017
Ardmore Toksali SMART(N113),Open,920 LOCUST,,ARDMORE,OK,73401,580-226-4821,B L,6/5/2017,6/30/2017
Pauls Valley Toksali SMART(N114),Open,202 N. CHICKASAW,,PAULS VALLEY,OK,73075,405-207-9883,B,6/5/2017,6/30/2017
Purcell Toksali SMART(N115),Open,1430 HARDCASTLE BLVD.,,PURCELL,OK,73080,405-527-4973,B L,6/5/2017,6/30/2017
Sulphur Toksali SMART(N116),Open,4970 W. HWY 7,,SULPHUR,OK,73086,580-622-2888,B L,6/5/2017,6/30/2017
Tuttle Library(N117),Open,305 W. MAIN ST.,,TUTTLE,OK,73089,405-381-8586,L,6/7/2017,7/26/2017
Chickasaw Nation Community Center(N118),Open,700 N. MISSISSIPPI,,ADA,OK,74871,580-387-9593,B,7/6/2017,7/6/2017
CN Ardmore Community Center(N119),Open,907 LOCUST STREET,,ARDMORE,OK,73401,580-387-9593,B,7/13/2017,7/13/2017
Konowa First Baptist Church(N120),Open,129 NORTH BROADWAY,,KONAWA,OK,74849,405-234-5240,L,7/5/2017,8/4/2017
Seminole Nutrition Services(N121),Open,12577 NS 3540,,SEMINOLE,OK,74868,405-234-5240,L,7/3/2017,8/4/2017
Seminole Northwood Elementary(N122),Open,1001 CARSON DRIVE,,SEMINOLE,OK,74868,405-234-5240,L,7/3/2017,7/28/2017
Stratford Library(N123),Open,340 N. OAK,,STRATFORD,OK,74872,580-759-2684,L,6/13/2017,8/3/2017
Ardmore Fraley Park(N124),Open,611 MARTIN LUTHER KING BLVD,,ARDMORE,OK,73401,580-226-8289,L,6/5/2017,8/4/2017
Big Five Apartments(N125),Open,1212 6TH AVENUE NE,,ARDMORE,OK,73401,580-223-3733,B L,6/21/2017,8/4/2017
Glenwood Park(N17),Open,825 WEST 10TH,,ADA,OK,74820,580-436-7255,L,6/5/2017,8/4/2017
Freewill Baptist Camp  (N18),Open,8994 STATE HIGHWAY 3W,,ADA,OK,74820,580-399-0738,B L,6/19/2017,6/23/2017
Chickasaw Nation Housing Admin Building(N33),Open,111 ROSEDALE ROAD,,ADA,OK,74820,580-399-2582,B L,5/31/2017,6/2/2017
Wintersmith Park(N34),Open,18TH STREET AT SCENIC DRIVE,,ADA,OK,74820,580-272-5368,L,6/5/2017,8/4/2017
First United Methodist Church(N43),Open,129 W. 14TH,,ADA,OK,74820,580-332-1398,B L,6/26/2017,7/14/2017
Camp Goddard(N44),Closed Enrolled,2964 GODDARD YOUTH CAMP ROAD,,SULPHUR,OK,73086,580-436-2603,B L S,6/27/2017,6/29/2017
Chickasaw Nation Medical Center(N47),Open,1921 STONECIPHER BLVD,,ADA,OK,74820,580-436-3980,L,5/20/2017,8/12/2017
Ardmore Community Water Park(N50),Open,506 3RD NE,,ARDMORE,OK,73401,580-226-8289,L,6/5/2017,8/4/2017
Whittington Park(N51),Open,402 G STREET,,ARDMORE,OK,73401,580-226-8289,L,6/5/2017,8/4/2017
Ada Nutrition Services(N53),Open,518 EAST ARLINGTON,,ADA,OK,74820,580-436-7255,L,6/5/2017,8/4/2017
Purcell Nutrition Services(N54),Open,1530 HARDCASTLE BLVD,,PURCELL,OK,73080,405-527-6967,L,6/5/2017,8/4/2017
Ardmore Nutrition Services(N55),Open,2350 CHICKASAW BLVD,,ARDMORE,OK,73401,580-226-8289,L,6/5/2017,8/4/2017
HUG Summer Day Camp(N65),Open,511 VETERANS BLVD,,ARDMORE,OK,73402,580-221-1649,B L,7/5/2017,7/21/2017
Ada Boys & Girls Summer Camp(N67),Open,715 S. HICKORY,,ADA,OK,74820,580-332-3717,B L,5/30/2017,8/4/2017
Ada Public Library(N71),Open,124 S. RENNIE,,ADA,OK,74820,580-436-8121,L,5/31/2017,8/4/2017
Allen Church of Christ BS(N72),Open,406 E. BROADWAY,,ALLEN,OK,74825,580-875-2215,S,7/11/2017,7/15/2017
Allen City Park(N73),Open,203 S RICHMOND,,ALLEN,OK,74825,580-857-2461,L,7/20/2017,7/20/2017
Allen Public Library(N74),Open,214 E. BROADWAY,,ALLEN,OK,74825,580-857-2933,L,6/5/2017,8/4/2017
Ardmore CN Peds Clinic(N76),Open,2510 CHICKASAW ROAD,,ARDMORE,OK,73401,580-226-8181,L,6/5/2017,8/4/2017
Ardmore Indian Church BS(N78),Open,820 NORTH WASHINGTON,,ARDMORE,OK,73401,580-229-6929,S,6/26/2017,6/26/2017
Byars Baptist Church(N81),Open,6TH & RIPLEY STREET,,BYARS,OK,74831,405-238-7500,L,6/5/2017,8/4/2017
Union Valley Baptist Church BS(N84),Open,COUNTY ROAD 3610 AND 1600,,STONEWALL,OK,74871,580-332-0902,S,7/9/2017,7/13/2017
Tishomingo Medical Clinic(N85),Open,815 E 5TH,,TISHOMINGO,OK,73460,844-230-3785,L,6/5/2017,8/4/2017
Pennington Park in Tishomingo(N86),Open,SOUTH CAPITAL AVENUE,,TISHOMINGO,OK,73460,844-230-3785,S,6/5/2017,8/4/2017
Ada CN WIC Clinic(N87),Open,1001 COUNTRY CLUB ROAD,,ADA,OK,74820,580-421-4581,L,6/5/2017,8/4/2017
Indian Falls Creek(N90),Residential Camp,6714 HWY 77D,,DAVIS,OK,73030,405-598-2067,B L S,7/30/2017,8/3/2017
Allen First Baptist Chuch(N91),Open,304 E. BORADWAY,,ALLEN,OK,74825,580-857-2858,S,6/20/2017,6/24/2017
Tishomingo Community Gym,Open,817 E. 16TH,,TISHOMINGO,OK,73460,580-387-9593,B L,7/28/2017,7/28/2017
Allen Church of God of Prophecy(N94),Open,201 E. LEXINGTON,,ALLEN,OK,74825,580-310-4151,S,6/8/2017,8/3/2017
NORTH ROCK CREEK PUBLIC SCHOOL(105),Open,42400 GARRETT'S LAKE ROAD,,SHAWNEE,OK,74804,405-275-3473,B L,5/30/2017,6/26/2017
PLEASANT GROVE PUBLIC SCHOOL(105),Open,1927 E WALNUT,,SHAWNEE,OK,74801,405-275-6092,L,6/5/2017,6/22/2017
